Unnamed: 0,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,Keyword,ID,topic,topic_prob,topic_keywords
941,1.96e+18,7/9/2025 13:38,0,syekali orang unik didunia,1.96e+18,,,in,0,0,0,https://x.com/undefined/status/1964684790676037812,1.15e+18,17plus8,942,107,1.0,"orang, dimaafkan, begonya, kegocek, obyektif, ngebakar, didunia, unik, mual, malaka"
942,1.96e+18,6/9/2025 5:46,0,demo special edition cutesy awas menuduh makar acab1312 17plus8 septembercerah demo dprian,1.96e+18,https://pbs.twimg.com/amplify_video_thumb/1964203378910908418/img/xQjJNFuH6FHKs8q2.jpg,,in,0,0,0,https://x.com/undefined/status/1964203643692847473,1.22e+18,17plus8,943,5,0.20921521493859846,"demo, jakarta, gedung, dpr, ri, aksi, massa, demoojol, mahasiswa, dprri"
943,1.96e+18,6/9/2025 5:42,0,potong gaji dpr jutabulan amplifier berhenti tunjangan rumah relevan 17plus8 tuntutan rakyat uang dpr,1.96e+18,,acakadulltsszz,in,0,0,0,https://x.com/undefined/status/1964202554075832347,1.61e+18,17plus8,944,4,0.49648178742366605,"amplifier, tunjangan, rakyat, sumber, dpr, rumah, reformasipolri, resetindonesia, korban, resmi"
944,1.96e+18,5/9/2025 15:59,0,breaking dpr ri putuskan poin tuntutan rakyat hentikan tunjangan rumah anggota dpr moratorium kunker negeri pangkas fasilitas listrik telepon transportasi dpr mendengar aspirasi rakyat 17plus8,1.96e+18,,,in,0,1,0,https://x.com/undefined/status/1963995302106685755,2911375412.0,17plus8,945,8,0.10658518452281827,"stopbayarpajak, pramoedya, toer, ananta, manusia, orang, bubarkandpr, takkan, hidup, tua"
945,1.97e+18,10/9/2025 23:37,1,warga indonesia terpengaruh aksi nepal kecewa pemerintah aksi nepal kelewat batas efek negatif diciptain dibanding efek positifnya wargajagawarga,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965922653031772459,1.82e+18,WargaJagaWarga,946,6,0.6675786589161673,"nepal, pm, protes, kathmandu, bentrokan, information, larangan, oli, antikorupsi, media"
946,1.97e+18,10/9/2025 15:31,26,informasi keberadaan orang hilang hotline nomor pengaduan orang hilang formulir wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0ftAJKb0AArIap.jpg,KontraS,in,0,0,20,https://x.com/undefined/status/1965800357113786554,203158484.0,WargaJagaWarga,947,-1,,
947,1.97e+18,10/9/2025 8:33,1,curah hujan menyebabkan banjir wilayah bali get credit card mengajak bersamasama membantu warga terdampak bank bpd bali yayasan get credit card indonesia mari wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eNTZsbwAApBjs.jpg,,in,0,0,1,https://x.com/undefined/status/1965695130348012006,9.31e+17,WargaJagaWarga,948,58,0.4832973430687478,"card, credit, dki, donasi, membangun, get, bertindak, nkri, beban, copot"
948,1.97e+18,10/9/2025 8:30,0,kompetisi ngeronda hadiahnya followers instagram wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eMldpb0AAPQC6.jpg,,in,0,0,0,https://x.com/undefined/status/1965694342963888601,1.69e+18,WargaJagaWarga,949,3,0.5169042995970029,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
949,1.97e+18,10/9/2025 8:30,0,kalah komplek sebelah wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eMlEQbgAILqDB.jpg,,in,0,0,0,https://x.com/undefined/status/1965694337012150567,1.69e+18,WargaJagaWarga,950,3,0.4280560235885852,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
950,1.97e+18,10/9/2025 8:30,0,semangat bikin maling pusing wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eMkiabgAAamx2.jpg,,in,0,0,0,https://x.com/undefined/status/1965694328195744172,1.69e+18,WargaJagaWarga,951,3,0.35033942872909535,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
951,1.97e+18,10/9/2025 8:30,0,warga jaga warga versi keren wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eMjAHbgAADupF.jpg,,in,0,0,0,https://x.com/undefined/status/1965694301180219606,1.69e+18,WargaJagaWarga,952,3,0.34308882459479123,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
952,1.97e+18,10/9/2025 8:26,0,suami paham keamanan lingkungan tanggung wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eLn3sbIAAZomC.jpg,,in,0,0,0,https://x.com/undefined/status/1965693288675221523,1.69e+18,WargaJagaWarga,953,3,0.4887427021978,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
953,1.97e+18,10/9/2025 8:26,0,ngeronda asyik bikin kampung aman tetangga akrab wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eLnmAbQAAggnZ.jpg,,in,0,0,0,https://x.com/undefined/status/1965693281565892771,1.69e+18,WargaJagaWarga,954,3,0.5647375357604018,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
954,1.97e+18,10/9/2025 8:26,0,duta woman nyala ngeronda ngeronda keren wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eLnVjaIAAM79q.jpg,,in,0,0,0,https://x.com/undefined/status/1965693277887447199,1.81e+18,WargaJagaWarga,955,3,0.9053050233569906,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
955,1.97e+18,10/9/2025 8:26,0,ngeronda bikin bapakbapak awet muda begadang wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eLnMNbgAA5BGI.jpg,,in,0,0,0,https://x.com/undefined/status/1965693275073118472,1.69e+18,WargaJagaWarga,956,3,1.0,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
956,1.97e+18,10/9/2025 8:26,0,suami idaman ngeronda rabu wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eLnBRagAApjHJ.jpg,,in,0,0,0,https://x.com/undefined/status/1965693272548147647,1.69e+18,WargaJagaWarga,957,3,1.0,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
957,1.97e+18,10/9/2025 8:26,0,ngeronda menambah teman menambah rezeki menambah pahala wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eLm5tagAEedVh.jpg,,in,0,0,0,https://x.com/undefined/status/1965693271696605449,1.81e+18,WargaJagaWarga,958,3,0.48067840049340105,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
958,1.97e+18,10/9/2025 8:26,0,suami peduli lingkungan duta wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eLmyabgAEIXoT.jpg,,in,0,0,0,https://x.com/undefined/status/1965693267355598977,1.76e+18,WargaJagaWarga,959,3,0.4089473753649599,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
959,1.97e+18,10/9/2025 8:26,0,suami peduli lingkungan ngeronda wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eLmOSbgAIQHVI.jpg,,in,0,0,0,https://x.com/undefined/status/1965693265132617766,1.69e+18,WargaJagaWarga,960,3,0.5088882422079488,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
960,1.97e+18,10/9/2025 8:26,0,ngeronda ampuh biar bapakbapak malas bergerak rumah wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eLmWabkAA0-vC.jpg,,in,0,0,0,https://x.com/undefined/status/1965693261278015792,1.68e+18,WargaJagaWarga,961,3,1.0,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
961,1.97e+18,10/9/2025 8:26,0,ngeronda malam aman pagi suami terbaik wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eLmFobgAItCFJ.jpg,,in,0,0,0,https://x.com/undefined/status/1965693257356324987,1.68e+18,WargaJagaWarga,962,3,0.43518995435774155,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
962,1.97e+18,10/9/2025 8:26,0,ngeronda jaga malam bangun solidaritas wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eLl-WbcAA5P1X.jpg,,in,0,0,0,https://x.com/undefined/status/1965693255116546437,1.82e+18,WargaJagaWarga,963,3,0.4507267381034895,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
963,1.97e+18,10/9/2025 8:26,0,duta ngeronda hey you gerak wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eLk8absAAy9oF.jpg,,in,0,0,0,https://x.com/undefined/status/1965693241581572136,1.69e+18,WargaJagaWarga,964,3,0.6582075115423445,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
964,1.97e+18,10/9/2025 8:26,0,ngeronda latihan bapakbapak siaga wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eLkyNaUAAWzu5.jpg,,in,0,0,0,https://x.com/undefined/status/1965693238125494523,1.69e+18,WargaJagaWarga,965,3,0.5474792250041041,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
967,1.97e+18,10/9/2025 8:13,0,ngeronda hobi kompetisi retweet wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eIvJjbUAAV4oq.jpg,,in,0,0,0,https://x.com/undefined/status/1965690111963922913,1.69e+18,WargaJagaWarga,968,3,0.545551989317141,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
968,1.97e+18,10/9/2025 8:13,0,ngeronda alasan jaga lingkungan wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eIufcaoAAzesK.jpg,,in,0,0,0,https://x.com/undefined/status/1965690102426071407,1.69e+18,WargaJagaWarga,969,3,0.5898198764463982,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
969,1.97e+18,10/9/2025 8:13,0,ngeronda ajang pamer pamer kekompakan wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eIuhYacAA8XqV.jpg,,in,0,0,0,https://x.com/undefined/status/1965690098101666161,1.69e+18,WargaJagaWarga,970,3,1.0,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
970,1.97e+18,10/9/2025 8:13,0,ngeronda nyanyinyanyi wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eIuDSbgAAZ7pL.jpg,,in,0,0,0,https://x.com/undefined/status/1965690089801240789,1.69e+18,WargaJagaWarga,971,3,1.0,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
974,1.97e+18,10/9/2025 8:10,0,siskamling ajang pamer senter terang wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eIDODbwAEt5Qe.jpg,,in,0,0,0,https://x.com/undefined/status/1965689357589000542,1.69e+18,WargaJagaWarga,975,3,1.0,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
975,1.97e+18,10/9/2025 8:10,0,ngeronda biar pahala rebahan wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eICumbgAAkkPs.jpg,,in,0,0,0,https://x.com/undefined/status/1965689348353134887,1.82e+18,WargaJagaWarga,976,3,0.4687139352033801,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
976,1.97e+18,10/9/2025 8:10,0,ngeronda ajang pamer pakaian ngeronda terbaik wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eICgxbIAADU-3.jpg,,in,0,0,0,https://x.com/undefined/status/1965689345941352470,1.81e+18,WargaJagaWarga,977,3,0.8496855275376325,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
977,1.97e+18,10/9/2025 8:10,0,hobi networking pos ronda wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eICcTbgAAvM-z.jpg,,in,0,0,0,https://x.com/undefined/status/1965689344854999269,1.69e+18,WargaJagaWarga,978,65,1.0,"networking, ronda, pos, wargajagawarga, server, follow, channel, whatsapp, bapakbapak, internet"
978,1.97e+18,10/9/2025 8:10,0,ngeronda wajib biar bingung perasaan wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eIB1tbEAAnyeX.jpg,,in,0,0,0,https://x.com/undefined/status/1965689338169299381,1.69e+18,WargaJagaWarga,979,3,0.46528372792353473,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
979,1.97e+18,10/9/2025 8:10,0,ngeronda biar bingung perasaan wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eIB2bbgAEsOjM.jpg,,in,0,0,0,https://x.com/undefined/status/1965689336781041710,1.69e+18,WargaJagaWarga,980,3,0.47456067376539685,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
980,1.97e+18,10/9/2025 8:10,0,ngeronda healing bareng duta wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eICATbgAEPqQE.jpg,,in,0,0,0,https://x.com/undefined/status/1965689336441307155,1.69e+18,WargaJagaWarga,981,3,0.556177852428912,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
981,1.97e+18,10/9/2025 8:10,0,ngeronda rabu biar bertemu wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eIBinbgAECCBv.jpg,,in,0,0,0,https://x.com/undefined/status/1965689328035881164,1.69e+18,WargaJagaWarga,982,3,0.5153979805723432,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
983,1.97e+18,10/9/2025 8:07,0,bapakbapak ngeronda biar kesepian wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eHVhPaoAAqzB7.jpg,,in,0,0,0,https://x.com/undefined/status/1965688571995848821,1.79e+18,WargaJagaWarga,984,3,1.0,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
984,1.97e+18,10/9/2025 8:07,0,jaga lingkungan biar aman nyaman wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eHVm1bQAArthI.jpg,,in,0,0,0,https://x.com/undefined/status/1965688570095743127,1.69e+18,WargaJagaWarga,985,3,0.593626211682036,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
985,1.97e+18,10/9/2025 8:07,0,maling ku tunggu ngeronda pos ronda wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eHVenakAAbFaN.jpg,,in,0,0,0,https://x.com/undefined/status/1965688568690745620,1.69e+18,WargaJagaWarga,986,3,0.6166728246152455,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
986,1.97e+18,10/9/2025 8:07,0,information ngeronda biar kalah bapakbapak wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eHVLdbcAAuxff.jpg,,in,0,0,0,https://x.com/undefined/status/1965688566102761959,1.69e+18,WargaJagaWarga,987,3,1.0,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
987,1.97e+18,10/9/2025 8:07,0,ngeronda nyanyi jewish american princess jadikan pacarmu wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eHVS5akAAF3AC.jpg,,in,0,0,0,https://x.com/undefined/status/1965688565096226839,1.69e+18,WargaJagaWarga,988,3,0.7362932686054428,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
988,1.97e+18,10/9/2025 8:07,0,bapakbapak hey you ikutan wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eHU6tbgAIVfM0.jpg,,in,0,0,0,https://x.com/undefined/status/1965688561954632106,1.69e+18,WargaJagaWarga,989,3,1.0,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
989,1.97e+18,10/9/2025 8:07,0,bapakbapak keren networking ngeronda wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eHUqQbgAE191e.jpg,,in,0,0,0,https://x.com/undefined/status/1965688557164789913,1.82e+18,WargaJagaWarga,990,65,1.0,"networking, ronda, pos, wargajagawarga, server, follow, channel, whatsapp, bapakbapak, internet"
990,1.97e+18,10/9/2025 8:07,0,networking anugerah terindah wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eHUa4bgAMJJaS.jpg,,in,0,0,0,https://x.com/undefined/status/1965688555570901307,1.69e+18,WargaJagaWarga,991,65,1.0,"networking, ronda, pos, wargajagawarga, server, follow, channel, whatsapp, bapakbapak, internet"
991,1.97e+18,10/9/2025 8:07,0,ngeronda malingnya mikir kali wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eHURMbkAAQw4b.jpg,,in,0,0,0,https://x.com/undefined/status/1965688552169374003,1.7e+18,WargaJagaWarga,992,3,0.6572520663772146,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
992,1.97e+18,10/9/2025 8:07,0,lupakan networking pos ronda wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eHULmaAAAgc9i.jpg,,in,0,0,0,https://x.com/undefined/status/1965688548897817002,1.69e+18,WargaJagaWarga,993,65,1.0,"networking, ronda, pos, wargajagawarga, server, follow, channel, whatsapp, bapakbapak, internet"
993,1.97e+18,10/9/2025 8:07,0,ku tunggu ngeronda pos ronda wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eHUA5bgAEj57I.jpg,,in,0,0,0,https://x.com/undefined/status/1965688546439954915,1.69e+18,WargaJagaWarga,994,3,0.6448348792337999,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
994,1.97e+18,10/9/2025 8:07,0,lihat dengar rasakan ngeronda maling ketakutan wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eHT--bgAMi3oL.jpg,,in,0,0,0,https://x.com/undefined/status/1965688545508802715,1.69e+18,WargaJagaWarga,995,3,0.44994491587017077,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
995,1.97e+18,10/9/2025 8:07,0,lingkungan jaga hati wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eHTwAaMAAvnGB.jpg,,in,0,0,0,https://x.com/undefined/status/1965688541637476508,1.79e+18,WargaJagaWarga,996,3,0.530582564172971,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
996,1.97e+18,10/9/2025 8:07,0,rela begadang woman nyala ngeronda wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eHTs5bcAA79vl.jpg,,in,0,0,0,https://x.com/undefined/status/1965688540886683920,1.68e+18,WargaJagaWarga,997,3,0.5659444678590546,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
997,1.97e+18,10/9/2025 8:04,0,networking pos ronda bukti koneksi dibeli wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eGlN1bgAIH1co.jpg,,in,0,0,0,https://x.com/undefined/status/1965687742022779279,1.69e+18,WargaJagaWarga,998,65,1.0,"networking, ronda, pos, wargajagawarga, server, follow, channel, whatsapp, bapakbapak, internet"
998,1.97e+18,10/9/2025 8:04,0,networking biar maling ampun wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eGk8ObgAAJs0B.jpg,,in,0,0,0,https://x.com/undefined/status/1965687740370128974,1.69e+18,WargaJagaWarga,999,65,1.0,"networking, ronda, pos, wargajagawarga, server, follow, channel, whatsapp, bapakbapak, internet"
999,1.97e+18,10/9/2025 8:04,0,ngeronda biar istri bangga wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eGjJlbIAAL94c.jpg,,in,0,0,0,https://x.com/undefined/status/1965687706367000956,1.69e+18,WargaJagaWarga,1000,3,0.44470274985186115,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
1000,1.97e+18,10/9/2025 7:59,0,lakilaki sejati ngeronda biar amanah wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eFjzJbgAAXH8z.jpg,,in,0,0,0,https://x.com/undefined/status/1965686618700087662,1.76e+18,WargaJagaWarga,1001,3,0.5256742704456159,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
1001,1.97e+18,10/9/2025 7:59,0,ajang cari jodoh ngeronda wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eFjmeawAABkU0.jpg,,in,0,0,0,https://x.com/undefined/status/1965686615269146734,1.76e+18,WargaJagaWarga,1002,3,0.6381183801675709,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
1002,1.97e+18,10/9/2025 7:59,0,networking pos ronda ajang proyek wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eFjfnbAAA5HtX.jpg,,in,0,0,0,https://x.com/undefined/status/1965686614086353359,1.69e+18,WargaJagaWarga,1003,65,1.0,"networking, ronda, pos, wargajagawarga, server, follow, channel, whatsapp, bapakbapak, internet"
1003,1.97e+18,10/9/2025 7:59,0,duta ngeronda wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eFjOWbgAIS0sF.jpg,,in,0,0,0,https://x.com/undefined/status/1965686608755323331,1.68e+18,WargaJagaWarga,1004,3,1.0,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
1004,1.97e+18,10/9/2025 7:59,0,ngeronda biar malingnya kompak wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eFjHVbgAAVWt8.jpg,,in,0,0,0,https://x.com/undefined/status/1965686606578471377,1.76e+18,WargaJagaWarga,1005,3,1.0,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
1005,1.97e+18,10/9/2025 7:59,0,networking sephia duanya wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eFiqQbQAAAkhJ.jpg,,in,0,0,0,https://x.com/undefined/status/1965686599041302941,1.81e+18,WargaJagaWarga,1006,65,1.0,"networking, ronda, pos, wargajagawarga, server, follow, channel, whatsapp, bapakbapak, internet"
1006,1.97e+18,10/9/2025 7:59,0,heran networking pos ronda wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eFifEa8AANdow.jpg,,in,0,0,0,https://x.com/undefined/status/1965686595773923751,1.81e+18,WargaJagaWarga,1007,65,1.0,"networking, ronda, pos, wargajagawarga, server, follow, channel, whatsapp, bapakbapak, internet"
1007,1.97e+18,10/9/2025 7:59,0,networking cari koneksi pos ronda wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eFiSvbgAIBDdx.jpg,,in,0,0,0,https://x.com/undefined/status/1965686592649265511,1.7e+18,WargaJagaWarga,1008,65,1.0,"networking, ronda, pos, wargajagawarga, server, follow, channel, whatsapp, bapakbapak, internet"
1008,1.97e+18,10/9/2025 7:59,0,cowok cerita curhatnya pos ronda wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eFiG2agAAxD6h.jpg,,in,0,0,0,https://x.com/undefined/status/1965686589851664859,1.69e+18,WargaJagaWarga,1009,3,0.6250748435814037,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
1009,1.97e+18,10/9/2025 7:59,0,siskamling healing ngeronda curhat wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eFiClagAAGLHk.jpg,,in,0,0,0,https://x.com/undefined/status/1965686588152873285,1.69e+18,WargaJagaWarga,1010,3,0.7266620494549714,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
1010,1.97e+18,10/9/2025 7:59,0,networking biar bapakbapak akrab tetangga wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eFhnAbgAQXIr0.jpg,,in,0,0,0,https://x.com/undefined/status/1965686580682915894,1.68e+18,WargaJagaWarga,1011,65,0.5290490088458425,"networking, ronda, pos, wargajagawarga, server, follow, channel, whatsapp, bapakbapak, internet"
1011,1.97e+18,10/9/2025 7:59,0,pria kesepian ngeronda wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eFhXhbIAAwRvE.jpg,,in,0,0,0,https://x.com/undefined/status/1965686576706711888,1.69e+18,WargaJagaWarga,1012,3,0.5165273197707729,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
1012,1.97e+18,10/9/2025 7:59,0,hey you buktikan ngeronda bapakbapak wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eFhQcbgAAsDuR.jpg,,in,0,0,0,https://x.com/undefined/status/1965686571774198194,1.69e+18,WargaJagaWarga,1013,3,1.0,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
1013,1.97e+18,10/9/2025 7:59,0,kompetisi networking hadiahnya followers instagram wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eFg1FbEAApQrf.jpg,,in,0,0,0,https://x.com/undefined/status/1965686563796648038,1.69e+18,WargaJagaWarga,1014,-1,,
1014,1.97e+18,10/9/2025 7:58,0,tunggu pos ronda networking in the style of bapakbapak wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eFQr1bwAA9uNt.jpg,,in,0,0,0,https://x.com/undefined/status/1965686290579640819,1.69e+18,WargaJagaWarga,1015,65,0.8382276257612731,"networking, ronda, pos, wargajagawarga, server, follow, channel, whatsapp, bapakbapak, internet"
1015,1.97e+18,10/9/2025 7:58,0,warga jaga warga networking pos ronda duta wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eFQaGbgAIRcQR.jpg,,in,0,0,0,https://x.com/undefined/status/1965686285303169462,1.69e+18,WargaJagaWarga,1016,65,0.21559409560136156,"networking, ronda, pos, wargajagawarga, server, follow, channel, whatsapp, bapakbapak, internet"
1016,1.97e+18,10/9/2025 7:37,0,ngeronda hobi bapakbapak biar menganggur wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eAgjNasAAbVxd.jpg,,in,0,0,0,https://x.com/undefined/status/1965681069673644491,1.73e+18,WargaJagaWarga,1017,3,0.6967957873233206,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
1017,1.97e+18,10/9/2025 7:37,0,ngeronda bikin konten auto viral kampung wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eAgXea4AE3Q5b.jpg,,in,0,0,0,https://x.com/undefined/status/1965681067664552242,1.73e+18,WargaJagaWarga,1018,3,0.46218260627146635,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
1018,1.97e+18,10/9/2025 7:37,0,pemerintah ajak siskamling bapakbapak langsung gercep wargajagawarga,1.97e+18,https://pbs.twimg.com/media/G0eAgGea8AADSEV.jpg,,in,0,0,0,https://x.com/undefined/status/1965681063377993981,1.73e+18,WargaJagaWarga,1019,3,1.0,"wargajagawarga, ngeronda, siskamling, bapakbapak, duta, biar, ajang, suami, begadang, malingnya"
