Unnamed: 0,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,Keyword,ID,HS,Abusive,HS_label,Abusive_label
313,1.97e+18,9/9/2025 15:49,0,tritura trikora bahan hafalan pelajaran sejarah siswa siswa sekolah palanya botak disuruh ngapalin uripandresist selesaikantuntutan resetindonesia,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965442504935047308,23188117.0,ResetIndonesia,314,0.00013109103,9.8873345e-05,0,0
314,1.97e+18,9/9/2025 15:49,4,benak lefty lokal tagar kebanggaan resetindonesia,1.97e+18,,Ndrewstjan,in,0,0,0,https://x.com/undefined/status/1965442412136087666,59456548.0,ResetIndonesia,315,0.00017181563,0.00016759295,0,0
315,1.97e+18,9/9/2025 15:43,3,orang muncul hairlinenya mundur polisipembunuh resetindonesia,1.97e+18,,BosPurwa,in,0,0,0,https://x.com/undefined/status/1965440923258814974,1.6e+18,ResetIndonesia,316,0.9998429,0.00023070813,1,0
316,1.97e+18,9/9/2025 15:31,33,nepal berhasil salah satunya terinspirasi demo gara indonesia takutnya indonesia terinspirasi nepal ditarik omongan polisipembunuh resetindonesia dprbebannegara,1.97e+18,,barengwarga,in,0,0,6,https://x.com/undefined/status/1965437884888215981,1.6e+18,ResetIndonesia,317,0.9997547,0.00017266275,1,0
318,1.97e+18,9/9/2025 15:23,0,komen persis lihat gambarnya tawa (laugh) polisipembunuh resetindonesia dprbebannegara,1.97e+18,,_Setyo165,in,0,0,0,https://x.com/undefined/status/1965436025595199747,1.6e+18,ResetIndonesia,319,0.99985766,0.00027356358,1,0
319,1.97e+18,9/9/2025 15:23,1,penjahat rakyat waras sebodo wapresmu polisipembunuh resetindonesia dprbebannegara,1.97e+18,,tempodotco,in,0,0,0,https://x.com/undefined/status/1965435852806672625,1.6e+18,ResetIndonesia,320,0.99994314,0.999728,1,1
320,1.97e+18,9/9/2025 15:11,4498,vian suara kritis lingkungan dibungkam resetindonesia,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965432848967696384/pu/img/cuW1Oq8PY9DWuD16.jpg,,in,28,42,1704,https://x.com/undefined/status/1965432994900119740,1.49e+18,ResetIndonesia,321,0.0011590503,3.6175345e-05,0,0
321,1.97e+18,9/9/2025 14:44,2,pra pesan resetindonesia ekspedisi karya yusuf priambodo tanggal sept harga khusus pemesanan via pesan langsung commanding officer shopee mumpung voucher,1.97e+18,https://pbs.twimg.com/media/G0aYf5uasAA2bsb.jpg,,in,0,0,0,https://x.com/undefined/status/1965425964432933120,360708318.0,ResetIndonesia,322,7.064715e-05,0.0001281842,0,0
322,1.97e+18,9/9/2025 14:30,0,pra pesan resetindonesia karya yusuf priambodo tanggal sept harga khusus pemesanan via pesan langsung commanding officer shopee mumpung voucher,1.97e+18,https://pbs.twimg.com/media/G0aVbW2boAAF-0A.jpg,,in,0,0,0,https://x.com/undefined/status/1965422595827990707,360708318.0,ResetIndonesia,323,6.7269706e-05,0.00014903843,0,0
323,1.97e+18,9/9/2025 14:21,0,semoga resetindonesia terkabul,1.97e+18,,hvmaniora,in,0,0,0,https://x.com/undefined/status/1965420195541074075,1.29e+18,ResetIndonesia,324,0.94864094,5.2204803e-05,1,0
324,1.97e+18,9/9/2025 14:16,5,wanti blunder nampilkan kedunguan mending demo polisipembunuh resetindonesia,1.97e+18,,DarsAlexandra1,in,0,0,0,https://x.com/undefined/status/1965419055059493012,1.6e+18,ResetIndonesia,325,0.99994886,0.99949396,1,1
325,1.97e+18,9/9/2025 13:51,0,bapaknya komen nyeleneh anaknya ikutan komunikasi publik titik terendah dahlah resetindonesia,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965412843488248286,2875466528.0,ResetIndonesia,326,0.99993634,0.002960625,1,0
326,1.97e+18,9/9/2025 13:44,1,dibikin simple pakai seruan resetindonesia tuntutannya isu,1.97e+18,,tamerlane9470,in,0,0,0,https://x.com/undefined/status/1965411010367685006,1.79e+18,ResetIndonesia,327,9.90638e-05,8.365288e-05,0,0
327,1.97e+18,9/9/2025 13:39,0,mendesak pemerintah aktif menerapkan pajak perusahaanperusahaan perusak lingkungan kelompok superkaya wealth tax resetindonesia,1.97e+18,https://pbs.twimg.com/media/G0aJzZRbgAU4nuo.jpg,jaringnusa,in,0,0,0,https://x.com/undefined/status/1965409826252751224,1.45e+18,ResetIndonesia,328,0.9998419,0.0002782545,1,0
328,1.97e+18,9/9/2025 13:15,1,korut sipil bebas berpendapat mengomongkan dicari titik kesalahanya berbicara fakta treasure resetindonesia akalsehat,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965403643756380500,8.57e+17,ResetIndonesia,329,0.37290877,3.6715333e-05,0,0
329,1.97e+18,9/9/2025 12:44,4,usut negara krisis kemanusiaan ekonomi anggap remeh resetindonesia noviralnojustice,1.97e+18,,logos_id,in,0,0,0,https://x.com/undefined/status/1965395940879335464,1.75e+18,ResetIndonesia,330,0.9998292,0.00026323026,1,0
330,1.97e+18,9/9/2025 12:17,4,indonesia hey you tuntaskan resetindonesia,1.97e+18,,,in,0,0,2,https://x.com/undefined/status/1965389103748542821,160464450.0,ResetIndonesia,331,0.9993894,0.00012205931,1,0
331,1.97e+18,9/9/2025 11:57,0,meanwhile sehari kerja tinggal something or someone good turun langsung resetindonesia indonesiagelap,1.97e+18,https://pbs.twimg.com/media/G0ZyUDGaEAAourH.jpg,,in,0,0,0,https://x.com/undefined/status/1965383980188139865,1.58e+18,ResetIndonesia,332,0.0013013794,5.1133502e-05,0,0
332,1.97e+18,9/9/2025 11:54,0,cerah ndas kantong multi user indonesiagelap resetindonesia,1.97e+18,,BosPurwa,in,0,0,0,https://x.com/undefined/status/1965383305639211473,1.45e+18,ResetIndonesia,333,0.00046732934,0.9972024,0,1
333,1.97e+18,9/9/2025 11:53,0,resetindonesia maksudnya uud amandemen prabowo,1.97e+18,,barengwarga,in,0,1,0,https://x.com/undefined/status/1965383049673408677,1.89e+18,ResetIndonesia,334,0.9996222,0.00015971078,1,0
334,1.97e+18,9/9/2025 11:51,2,cmon hey you fight tolong kesal bersuara resetindonesia,1.97e+18,,,in,0,1,0,https://x.com/undefined/status/1965382660341264404,1.24e+18,ResetIndonesia,335,0.9997408,0.0001896693,1,0
335,1.97e+18,9/9/2025 11:40,0,dpr isinya bersih seleb serius berpolitik boomer asbun orang ikutan pokoke resetindonesia,1.97e+18,,BudiBukanIntel,in,0,0,0,https://x.com/undefined/status/1965379877475164201,1.47e+18,ResetIndonesia,336,0.99990976,0.32512045,1,0
337,1.97e+18,9/9/2025 10:09,6,editorial kali poin didesak negara resetindonesia reformasipolri dpr yaakubakaldibaca,1.97e+18,https://pbs.twimg.com/media/G0ZZoQUbgAA-a0O.jpg,projectm_org,in,0,1,3,https://x.com/undefined/status/1965356843590701268,1.37e+18,ResetIndonesia,338,0.0801939,3.276348e-05,0,0
338,1.97e+18,9/9/2025 9:52,67,update situasi kondisi gerimis siang lemas jaga semangat resetindonesia,1.97e+18,https://pbs.twimg.com/media/G0ZVy8sbkAA3x8j.jpg,,in,0,0,20,https://x.com/undefined/status/1965352646694572477,1.47e+18,ResetIndonesia,339,0.0002170333,0.00016743259,0,0
339,1.97e+18,9/9/2025 9:30,5,duet maut mulyono ngutangkhamun polisipembunuh resetindonesia,1.97e+18,,alisyarief,in,0,0,0,https://x.com/undefined/status/1965347045260296651,1.6e+18,ResetIndonesia,340,0.9999398,0.0022897,1,0
340,1.97e+18,9/9/2025 9:25,3,pagar jarak bikin dpr indonesia kebal berhasil masuk langsung menghancurkan pagar blok parkiran dalamnya polisidibunuh resetindonesia,1.97e+18,,blue_berets7,in,0,0,0,https://x.com/undefined/status/1965345925242720664,1.6e+18,ResetIndonesia,341,0.9997993,0.00018326048,1,0
341,1.97e+18,9/9/2025 9:23,3,sengaja mancing biar polisi kekerasan polisidibunuh resetindonesia,1.97e+18,,RadioElshinta,in,0,0,2,https://x.com/undefined/status/1965345244922458545,1.6e+18,ResetIndonesia,342,0.99980265,0.00018412466,1,0
342,1.97e+18,9/9/2025 9:22,0,hasil pengeluaran toto macau sore selasa result selamat pemenang siapwd resetindonesia bbcprovokator pondphuwinfancon,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965345065087479949,1.71e+18,ResetIndonesia,343,0.00021716123,0.9746397,0,1
343,1.97e+18,9/9/2025 9:17,1,beli jepit warna ijo pink resetindonesia garis keras,1.97e+18,https://pbs.twimg.com/media/G0ZNtt_bMAAiwHW.jpg,iijbol,in,0,1,0,https://x.com/undefined/status/1965343743055388732,1.57e+18,ResetIndonesia,344,0.00011132829,0.00019966725,0,0
344,1.97e+18,9/9/2025 8:55,0,prabowo membuktikan prinsip dasar law attraction attract resetindonesia,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965338248655626736,291585013.0,ResetIndonesia,345,0.9979067,0.0001065992,1,0
345,1.97e+18,9/9/2025 8:54,14,bikin simple sudutrajutspecialchallenge pita hijau pita pink resetindonesia bravepinkherogreen,1.97e+18,https://pbs.twimg.com/media/G0ZHeNobgAQE5vK.jpg,,in,0,1,2,https://x.com/undefined/status/1965337961031221507,139660917.0,ResetIndonesia,346,9.006937e-05,0.00010575742,0,0
346,1.97e+18,9/9/2025 8:34,1,semangat turun resetindonesia,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965332922652893500,1.8e+18,ResetIndonesia,347,0.024121491,4.6205234e-05,0,0
347,1.97e+18,9/9/2025 8:28,20677,kawankawan mahasiswa berkumpul dpr menagih janji orangorang mengaku wakil rakyat resetindonesia,1.97e+18,https://pbs.twimg.com/media/G0ZClg4XgAALDJ3.jpg,,in,221,139,9936,https://x.com/undefined/status/1965331527421825216,1.85e+18,ResetIndonesia,348,0.99989283,0.0004989657,1,0
348,1.97e+18,9/9/2025 8:16,0,menteri menteri setipe pimpinan jago omonomon doangresetindonesia kamimuak otakmampet,1.97e+18,,jokoanwar,in,0,0,0,https://x.com/undefined/status/1965328463059189922,348893183.0,ResetIndonesia,349,0.9998417,0.008156491,1,0
349,1.97e+18,9/9/2025 8:05,2,orangorang bermasalah memandu negara asli habis mikir rusak resetindonesia,1.97e+18,,CNNIndonesia,in,0,0,1,https://x.com/undefined/status/1965325638824550436,146692776.0,ResetIndonesia,350,0.9999721,0.4139571,1,0
350,1.97e+18,9/9/2025 8:01,11,ternaknya timothy ronald polisipembunuh resetindonesia belajar crypto orang,1.97e+18,,arsenatasyas,in,0,1,0,https://x.com/undefined/status/1965324718464270624,1.6e+18,ResetIndonesia,351,0.06279304,0.0019417835,0,0
352,1.97e+18,9/9/2025 7:42,0,istilah pemutusan hubungan kerja phk diganti pensiun resetindonesia,1.97e+18,,BosPurwa,in,0,0,0,https://x.com/undefined/status/1965319855806222697,146692776.0,ResetIndonesia,353,0.000121308345,7.696285e-05,0,0
353,1.97e+18,9/9/2025 7:22,0,hasil pengeluaran sydney lotto selasa result selamat pemenang siapwd resetindonesia bbcprovokator pondphuwinfancon,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965314772435718477,1.71e+18,ResetIndonesia,354,0.00012723579,0.0003170475,0,0
354,1.97e+18,9/9/2025 7:03,1,lagu delusional rock resetindonesia,1.97e+18,,,in,0,1,0,https://x.com/undefined/status/1965310006791987250,1.09e+18,ResetIndonesia,355,9.753461e-05,0.00010987154,0,0
357,1.97e+18,9/9/2025 6:37,12177,anak user interface berangkat dpr semoga suaranya didengar wakil rakyat resetindonesia,1.97e+18,https://pbs.twimg.com/media/G0YpKeubgAMPXSh.jpg,,in,124,66,3897,https://x.com/undefined/status/1965303632947249487,1.85e+18,ResetIndonesia,358,9.3127455e-05,8.630002e-05,0,0
358,1.97e+18,9/9/2025 6:21,0,resetindonesia indonesia emas warga jaga warga bareng warga,1.97e+18,https://pbs.twimg.com/tweet_video_thumb/G0YlbiBaUAANZnD.jpg,sharpandshark,in,0,0,0,https://x.com/undefined/status/1965299448906744213,1.39e+18,ResetIndonesia,359,0.00012458563,7.4736534e-05,0,0
359,1.97e+18,9/9/2025 6:06,0,resetindonesia indonesia emas,1.97e+18,https://pbs.twimg.com/tweet_video_thumb/G0YiFNda4AAVR-4.jpg,,in,0,0,0,https://x.com/undefined/status/1965295771152253433,1.39e+18,ResetIndonesia,360,0.00016543746,8.2701874e-05,0,0
360,1.97e+18,9/9/2025 5:49,1,selamat siang warga resetindonesia,1.97e+18,https://pbs.twimg.com/media/G0YeNrAaQAA8JDs.jpg,,in,0,0,0,https://x.com/undefined/status/1965291517444325836,1.25e+18,ResetIndonesia,361,0.006794966,6.724828e-05,0,0
361,1.97e+18,9/9/2025 5:43,0,kambuh pejabat indonesia jago cek ombak polisipembunuh resetindonesia dprbebannegara,1.97e+18,,NOTASLIMBOY,in,0,0,0,https://x.com/undefined/status/1965290024213311957,1.6e+18,ResetIndonesia,362,0.99985504,0.0002632664,1,0
362,1.97e+18,9/9/2025 5:15,1,turun panggung butuh daun polisipembunuh resetindonesia dprbebannegara,1.97e+18,,Jateng_Twit,in,0,0,0,https://x.com/undefined/status/1965282905862930873,1.6e+18,ResetIndonesia,363,0.99990237,0.00046333595,1,0
363,1.97e+18,9/9/2025 4:43,0,ngelantik orang tuntutan rakyat urgent maksud percaya kepemimpinan pemerintahan asalan omon omon resetindonesia,1.97e+18,,nulll_666,in,0,0,0,https://x.com/undefined/status/1965274878862655897,9.76e+17,ResetIndonesia,364,0.9998221,0.0011942295,1,0
364,1.97e+18,9/9/2025 4:40,0,printilan mengurusi keuangan sehari blunder ngakunya lihat jago kali mulutnya pejabat resetindonesia pejabattolol,1.97e+18,,prabowo,in,0,1,0,https://x.com/undefined/status/1965274070033072597,9.76e+17,ResetIndonesia,365,0.9999707,0.88421136,1,1
365,1.97e+18,9/9/2025 4:25,0,hasil pengeluaran toto cambodia selasa result selamat pemenang siapwd resetindonesia bbcprovokator pondphuwinfancon,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965270237810737591,1.71e+18,ResetIndonesia,366,0.00020404044,0.035752434,0,0
366,1.97e+18,9/9/2025 4:25,0,langkah memperbaiki negeri resetindonesia,1.97e+18,https://pbs.twimg.com/media/G0YK2NtbgAAdc1M.jpg,,in,0,0,0,https://x.com/undefined/status/1965270216835039617,1.4e+18,ResetIndonesia,367,0.00826445,5.9788064e-05,0,0
367,1.97e+18,9/9/2025 4:01,3,indonesiaberbenah alright resetindonesia,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965264194171011458,1.66e+18,ResetIndonesia,368,0.9998722,0.00054436445,1,0
368,1.96e+18,9/9/2025 4:01,0,sepi dilakuin polisipembunuh resetindonesia dprbebannegara,1.97e+18,,gendut4444,in,0,0,0,https://x.com/undefined/status/1965264162873114947,1.6e+18,ResetIndonesia,369,0.9990362,0.00010038149,1,0
369,1.97e+18,9/9/2025 3:43,0,buka rekening bisnis singapura ribet proses daring selesai diskon aman cepat resmi bisnisindonesia resetindonesia startupid umkm ekspor investasi singaporebusiness,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965259830672933273,8.3e+17,ResetIndonesia,370,7.908365e-05,9.633326e-05,0,0
370,1.96e+18,9/9/2025 3:43,4,andre gaktaudiri buzzer pemerintah never forget polisimembunuh resetindonesia,1.97e+18,,HabisNontonFilm,in,0,0,1,https://x.com/undefined/status/1965259738490568936,1.6e+18,ResetIndonesia,371,0.9999163,0.0023829578,1,0
371,1.97e+18,9/9/2025 3:37,0,lisa ikutan tuntutan hijau pink resetindonesia,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965258214913855760,1.62e+18,ResetIndonesia,372,0.010457993,0.16669452,0,0
372,1.97e+18,9/9/2025 3:35,0,sweet dreams lagu marahmarah hubung pola pikir penguasa resetindonesia system war,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965257218930122752/pu/img/s9_7kP9ZW1rvD2FA.jpg,,in,0,0,0,https://x.com/undefined/status/1965257789208703356,1.88e+18,ResetIndonesia,373,0.0001389254,6.5043794e-05,0,0
373,1.97e+18,9/9/2025 2:32,0,asian gangster kosong nyaring bunyinya resetindonesia,1.97e+18,,txtdrpemerintah,in,0,0,0,https://x.com/undefined/status/1965241925906403791,299655411.0,ResetIndonesia,374,0.008858295,0.0005675926,0,0
374,1.97e+18,9/9/2025 2:18,2,menkeu buruk sri mulyani srimulyono10th resetindonesia,1.97e+18,https://pbs.twimg.com/media/G0Xt5L8bUAAJmia.jpg,,in,0,0,2,https://x.com/undefined/status/1965238382701015131,57752243.0,ResetIndonesia,375,0.9999095,0.00077814347,1,0
376,1.97e+18,9/9/2025 2:05,5,menkeu pecat sri mulyani sayang mrpresident kanan cek komennya affan kurniawan kiri buruk cek komennya negara mendengar rakyatnya resetindonesia indonesia sinner,1.97e+18,https://pbs.twimg.com/media/G0Xq4TzbgAMk9Xz.jpg,,in,0,2,3,https://x.com/undefined/status/1965235068886299021,405401977.0,ResetIndonesia,377,0.72111934,4.7697562e-05,1,0
377,1.97e+18,9/9/2025 2:01,0,mahasiswa ri meninggal pandu kunjungan pejabat austria resetindonesia,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965233971584999602,9.07e+17,ResetIndonesia,378,0.00010116051,9.479171e-05,0,0
378,1.97e+18,9/9/2025 1:50,0,bikin menyesak sumpah nyawa orang tidak ada bebal semoga kelingking kepentok meja resetindonesia,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965231312857612473,9.9e+17,ResetIndonesia,379,0.0002623641,0.00019191983,0,0
379,1.97e+18,9/9/2025 1:27,0,berani kritik dicurigai polisipembunuh resetindonesia,1.97e+18,,NHenryp29864,in,0,0,0,https://x.com/undefined/status/1965225530325958929,1.6e+18,ResetIndonesia,380,0.9998111,0.0002314718,1,0
380,1.97e+18,9/9/2025 1:25,1,netanyahu united liberal oportunis penjilat kekuasaan polisipembunuh resetindonesia dprbebannegara,1.97e+18,,MurtadhoRoy,in,0,0,0,https://x.com/undefined/status/1965225115001737639,1.6e+18,ResetIndonesia,381,0.9999608,0.023314346,1,0
381,1.97e+18,9/9/2025 1:23,294,lelah negeri lelah mendengar aparat ugalugalan lelah pejabat berfoyafoya lelah suara rakyat dipinggirkan resetindonesia reformasipolri dpr yaakubakaldibaca,1.97e+18,,,in,1,2,163,https://x.com/undefined/status/1965224613862142187,1.37e+18,ResetIndonesia,382,0.999806,0.0015644291,1,0
382,1.97e+18,9/9/2025 0:07,0,nepal resetindonesia warga jaga warga bareng warga,1.97e+18,https://pbs.twimg.com/media/G0XP3SQa0AAWp5w.jpg,,in,0,0,0,https://x.com/undefined/status/1965205370529542648,1.39e+18,ResetIndonesia,383,0.0001392931,0.00010827451,0,0
383,1.96e+18,8/9/2025 23:31,1,masyaallah mukanya penuh polisipembunuh resetindonesia dprbebannegara,1.97e+18,,Goo9le_Fiv3,in,0,0,0,https://x.com/undefined/status/1965196413425623240,1.6e+18,ResetIndonesia,384,0.99983835,0.00023636376,1,0
384,1.97e+18,8/9/2025 23:28,0,buruk predicted tawa berlebihan buruknya perseteruan kongsi dagang butuh resetindonesia reshufflekue,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965195688775708900,1.89e+18,ResetIndonesia,385,0.9992963,9.934637e-05,1,0
387,1.97e+18,8/9/2025 15:25,48,threads feed anak menteri keuangan menggantikan smi absurd dibanding stories instagram kehapus anak menkeu pro resetindonesia amplifier percaya black swan theory marah agustus brimob melindas gojek affan kurniawan,1.97e+18,https://pbs.twimg.com/media/G0VYTtFa0AA83SM.jpg,,in,2,2,11,https://x.com/undefined/status/1965073971499651445,1.15e+18,ResetIndonesia,388,0.00012883096,0.00014084856,0,0
388,1.97e+18,8/9/2025 15:15,7,nyawa hitungan angka lilin mati hidup beribu kali gaungkan lantang lawan aksi seribu lilin dead on arrival malam resetindonesia,1.97e+18,https://pbs.twimg.com/media/G0VWEs8aAAATeKj.jpg,,in,0,0,2,https://x.com/undefined/status/1965071519908032949,1.37e+18,ResetIndonesia,389,0.00028266854,8.05613e-05,0,0
389,1.97e+18,8/9/2025 15:00,1,fokus resetindonesia indonesia,1.97e+18,https://pbs.twimg.com/tweet_video_thumb/G0VSudvbQAA0Jfi.jpg,,in,0,0,0,https://x.com/undefined/status/1965067782229463246,1.39e+18,ResetIndonesia,390,0.00047480882,0.00013705033,0,0
390,1.97e+18,8/9/2025 14:50,1,kesal narasi aneh pemerintah sukanya memerangi rakyatnya much dirty politics country know thoughts stronger tahan punch resetindonesia,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965065122667532631,1.73e+18,ResetIndonesia,391,0.059181944,3.086439e-05,0,0
391,1.97e+18,8/9/2025 14:38,40,bijimana polapola otoritarian soeharto dihidupkan dibawa negara resetindonesia,1.97e+18,,CNNIndonesia,in,0,0,1,https://x.com/undefined/status/1965062285157933526,146692776.0,ResetIndonesia,392,0.99934834,0.00011058038,1,0
392,1.97e+18,8/9/2025 14:34,0,buka aplikasi premium ryola diorder netflix canva wetv viu iqiyi bstation prime video vision goodnotes6 quillbot youtube dazzcam oldroll disney capcut kilonotes moviebox ibis paint want to buy beli jual pro zonauang resetindonesia,1.97e+18,https://pbs.twimg.com/media/G0VMwNHacAE06Qz.jpg,,in,0,0,0,https://x.com/undefined/status/1965061211093176526,1460036347.0,ResetIndonesia,393,6.2205785e-05,0.00028861,0,0
393,1.97e+18,8/9/2025 14:19,0,respon hug paralytic pengelola administrator on forum network etc akun andaanda resetindonesia,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965057489957015893,45602590.0,ResetIndonesia,394,0.00010452424,0.000876068,0,0
394,1.97e+18,8/9/2025 14:13,0,semoga hasil terbaik semangat sehat pemuda indonesia tuhan memberkati resetindonesia wujudkanindonesiadamai sejahtera,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965055792148881621,45602590.0,ResetIndonesia,395,0.00011270362,7.5835735e-05,0,0
395,1.96e+18,8/9/2025 14:11,5,berani menyerang patut dicurigai polisipembunuh resetindonesia dprbebannegara,1.97e+18,,MichelAdam1515,in,0,0,3,https://x.com/undefined/status/1965055330049769871,1.6e+18,ResetIndonesia,396,0.9998858,0.0003639084,1,0
396,1.97e+18,8/9/2025 14:02,1,drug abuse resistance education explain ibuprofen tunjangan jabatan tunjangan kehormatan perbedaannya fungsifungsi honorariumhonorarium resetindonesia,1.97e+18,https://pbs.twimg.com/media/G0VFX-rX0AAhy0C.jpg,,in,0,0,0,https://x.com/undefined/status/1965053101972611534,45602590.0,ResetIndonesia,397,8.1931124e-05,9.9980636e-05,0,0
398,1.97e+18,8/9/2025 13:59,1,semoga dipilih benarbenar pro rakyat pro kekuasaan resetindonesia wujudkanindonesiadamai sejahtera,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965052281516429794,45602590.0,ResetIndonesia,399,0.00015294105,6.3638174e-05,0,0
399,1.97e+18,8/9/2025 13:50,2,takut youtuber tawa (laugh) polisipembunuh resetindonesia dprbebannegara,1.97e+18,,kumparan,in,0,0,0,https://x.com/undefined/status/1965050225032323537,1.6e+18,ResetIndonesia,400,0.999811,0.00033360935,1,0
401,1.97e+18,8/9/2025 13:40,0,iseng ambil video stasiun resetindonesia artistbersuara,1.97e+18,https://pbs.twimg.com/amplify_video_thumb/1965047570172100609/img/u9xKKV5dYFnxZsmR.jpg,,in,0,0,0,https://x.com/undefined/status/1965047636152795620,1.91e+18,ResetIndonesia,402,9.024828e-05,8.836592e-05,0,0
402,1.96e+18,8/9/2025 13:36,0,reshuffle pergantian pemain resetindonesia,1.97e+18,,IndoPopBase,in,0,0,0,https://x.com/undefined/status/1965046497432756686,7.54e+17,ResetIndonesia,403,0.00011061729,0.000116170755,0,0
403,1.97e+18,8/9/2025 13:24,0,negara karam orang pintar terpakai negeri penjilat kongkalikong penguasalah berjaya dinegeri resetindonesia dprmanafungsikontrolmu indonesiagelap indonesiagelap resuflekabinet,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965043679481229505,1.94e+18,ResetIndonesia,404,0.99988604,0.9998024,1,1
404,1.97e+18,8/9/2025 13:12,11,lupa reshuffle kocok ulang reset resetindonesia,1.97e+18,,,in,2,1,1,https://x.com/undefined/status/1965040588107170144,185320244.0,ResetIndonesia,405,0.9989121,0.000212878,1,0
406,1.96e+18,8/9/2025 12:33,0,orangorang ribet mengurusi hidup orang mengurusi hidup miris resetindonesia,1.97e+18,,yourbae,in,0,0,0,https://x.com/undefined/status/1965030653990449479,1.06e+18,ResetIndonesia,407,0.0009472819,4.9946528e-05,0,0
407,1.97e+18,8/9/2025 12:28,3,dilantik sombong polisipembunuhrakyat resetindonesia,1.97e+18,,sharpandshark,in,0,0,0,https://x.com/undefined/status/1965029374652236284,1.6e+18,ResetIndonesia,408,0.99985087,0.000250807,1,0
408,1.96e+18,8/9/2025 12:26,0,ganti presiden wakilnya bubarkan dpr mpr polri resetindonesia proklamirkan ulang indonesia,1.97e+18,,Mdy_Asmara1701,in,0,0,0,https://x.com/undefined/status/1965028890860220713,7.16e+17,ResetIndonesia,409,0.9998579,0.00026226358,1,0
410,1.97e+18,8/9/2025 12:10,0,negara benerbener distopia resetindonesia,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965024983543128239,1.76e+18,ResetIndonesia,411,0.9998926,0.0005556507,1,0
411,1.97e+18,8/9/2025 12:04,0,kakak lipa mendukung gerakan resetindonesia,1.97e+18,https://pbs.twimg.com/media/G0Uqg6WXYAAJXJn.jpg,,in,0,0,0,https://x.com/undefined/status/1965023559891427739,3289513952.0,ResetIndonesia,412,0.0435533,6.2641826e-05,0,0
412,1.97e+18,8/9/2025 11:36,0,hasil pengeluaran singapore senin result selamat pemenang siapwd resetindonesia bbcprovokator pondphuwinfanco,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965016303296794782,1.71e+18,ResetIndonesia,413,0.0002602336,9.010029e-05,0,0
414,1.96e+18,8/9/2025 11:21,8,lindungi kepala sekolahnya rakyat intelligence duluan polisipembunuhrakyat resetindonesia dprbebannegara,1.97e+18,,NarasiNewsroom,in,0,0,0,https://x.com/undefined/status/1965012634723607020,1.6e+18,ResetIndonesia,415,0.9998902,0.00037707994,1,0
415,1.97e+18,8/9/2025 11:04,0,prapesan patjarboekoe memesan resetindonesia toko a lot of indi kesayangan patjarmin mutakhirkan daftar toko bukunya,1.97e+18,https://pbs.twimg.com/media/G0UcodxaQAAqTFF.jpg,patjarmerah_id,in,0,1,1,https://x.com/undefined/status/1965008296538153302,1.07e+18,ResetIndonesia,416,8.7649394e-05,8.9472196e-05,0,0
416,1.96e+18,8/9/2025 11:00,17,hey you demo teman biar diganti bukti demo kemarin tersangkanya nadiem polisipembunuhrakyat resetindonesia dprbebannegara,1.97e+18,,Mdy_Asmara1701,in,0,0,0,https://x.com/undefined/status/1965007326659908097,1.6e+18,ResetIndonesia,417,0.99991715,0.0007534605,1,0
417,1.97e+18,8/9/2025 10:56,0,berita reshuffle sukses menutup tuntutan rakyat kematian orang mematikan karakter orangorang speak kalah telak resetindonesia,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965006353099112892,1.39e+18,ResetIndonesia,418,0.9943235,5.5632147e-05,1,0
418,1.97e+18,8/9/2025 10:53,9,orait teman viral biar reshuffle hey you mari pikirin bikin viral resetindonesia,1.97e+18,,,in,0,3,0,https://x.com/undefined/status/1965005533636907203,30798003.0,ResetIndonesia,419,0.99981016,0.0002273759,1,0
419,1.97e+18,8/9/2025 10:38,0,wok resetindonesia polisipembunuhrakyat,1.97e+18,https://pbs.twimg.com/media/G0UWpOLaoAAsXQU.jpg,,in,0,0,0,https://x.com/undefined/status/1965001713322213860,1.54e+18,ResetIndonesia,420,0.9999337,0.0012943256,1,0
