Unnamed: 0,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,Keyword,ID,row_index,entity,label
1840,1.97e+18,10/9/2025 16:30,0,presiden kampanye pakai artificial intelligence warga rajin unggah foto artificial intelligence foto peluk pelukan artis tawa berlebihan match made hell,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965815062435860554,1.37e+18,Presiden,1841,1558,,
1841,1.97e+18,10/9/2025 16:28,0,ponakannya prabowo prabowo presiden indonesia kali coba oprek,1.97e+18,,grok,in,0,1,0,https://x.com/undefined/status/1965814591902171464,1.38e+18,Presiden,1842,1559,prabowo prabowo,PER
1842,1.97e+18,10/9/2025 16:26,81,siang presiden prabowo subianto berbincang langsung emir qatar mulia sheikh tamim buy it now hamad althani sambungan telepon perbincangan presiden prabowo kondisi terkini qatar pascaserangan israel doha qatar,1.97e+18,https://pbs.twimg.com/media/G0f5eFrawAA2-m3.jpg,,in,7,20,15,https://x.com/undefined/status/1965814065042972745,121640063.0,Presiden,1843,1560,prabowo subianto,PER
1842,1.97e+18,10/9/2025 16:26,81,siang presiden prabowo subianto berbincang langsung emir qatar mulia sheikh tamim buy it now hamad althani sambungan telepon perbincangan presiden prabowo kondisi terkini qatar pascaserangan israel doha qatar,1.97e+18,https://pbs.twimg.com/media/G0f5eFrawAA2-m3.jpg,,in,7,20,15,https://x.com/undefined/status/1965814065042972745,121640063.0,Presiden,1843,1560,sheikh tamim,PER
1842,1.97e+18,10/9/2025 16:26,81,siang presiden prabowo subianto berbincang langsung emir qatar mulia sheikh tamim buy it now hamad althani sambungan telepon perbincangan presiden prabowo kondisi terkini qatar pascaserangan israel doha qatar,1.97e+18,https://pbs.twimg.com/media/G0f5eFrawAA2-m3.jpg,,in,7,20,15,https://x.com/undefined/status/1965814065042972745,121640063.0,Presiden,1843,1560,hamad althani,PER
1842,1.97e+18,10/9/2025 16:26,81,siang presiden prabowo subianto berbincang langsung emir qatar mulia sheikh tamim buy it now hamad althani sambungan telepon perbincangan presiden prabowo kondisi terkini qatar pascaserangan israel doha qatar,1.97e+18,https://pbs.twimg.com/media/G0f5eFrawAA2-m3.jpg,,in,7,20,15,https://x.com/undefined/status/1965814065042972745,121640063.0,Presiden,1843,1560,prabowo,PER
1843,1.97e+18,10/9/2025 16:26,3,bapakku kena struk ringan bibirnya miring lihat prabowo bilang stroke dipilih papa susah jalan mikir keras presiden,1.97e+18,,eskepalmilosatu,in,0,1,0,https://x.com/undefined/status/1965814044549599235,1.64e+18,Presiden,1844,1561,prabowo,PER
1844,1.97e+18,10/9/2025 16:25,8,presiden prabowo berani audit hutang segede gaban audit i know not kereta cepat bandara kertajati pembangunan pembangunan jalan thinking out loud,1.97e+18,,democrazymedia,in,0,1,1,https://x.com/undefined/status/1965813961452085495,1.4e+18,Presiden,1845,1562,prabowo,PER
1845,1.97e+18,10/9/2025 16:25,2,nepal ngantikan presiden mundur,1.97e+18,,DokterTifa,in,0,0,0,https://x.com/undefined/status/1965813928413573466,51709346.0,Presiden,1846,1563,,
1846,1.97e+18,10/9/2025 16:25,1,lonjakan dipicu faktor utama serangan israel pimpinan hamas qatar desakan presiden donald trump eropa memberlakukan tarif pembeli minyak rusia,1.97e+18,,suaramerdeka,in,0,0,1,https://x.com/undefined/status/1965813884562161867,219527452.0,Presiden,1847,1564,donald trump,PER
1847,1.97e+18,10/9/2025 16:24,0,uta rumah diusung presiden prabowo subianto simak selengkapnya video teman setahunberdampak indonesialengkap atrbpnkinilebihbaik atrbpnmajudanmodern melayaniprofesionalterpercaya,1.97e+18,,KanwilBPNAceh,in,0,0,0,https://x.com/undefined/status/1965813595046023663,9.71e+17,Presiden,1848,1565,prabowo subianto,PER
1848,1.97e+18,10/9/2025 16:23,0,koordinasi korupsi pelanggaran ham terorisme narkoba polri dianggap optimal menko mengambil keputusan langsung lapor presiden ditangani lembaga kpk kejaksaan,1.97e+18,,nalar_logis,in,0,1,0,https://x.com/undefined/status/1965813456168489274,387021225.0,Presiden,1849,1566,,
1849,1.97e+18,10/9/2025 16:22,0,ketum mengurus timnas map hack kuya piala presiden persetan orang peduli rebranding map hack pialanya jelek ciih,1.97e+18,,panditfootball,in,0,0,0,https://x.com/undefined/status/1965813208259965405,1.18e+18,Presiden,1850,1567,,
1850,1.97e+18,10/9/2025 16:22,1,presiden menteri apaapa nangisin smi aktor menko dasco teddy pantyhose,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965813060469494036,1.76e+18,Presiden,1851,1568,smi,PER
1850,1.97e+18,10/9/2025 16:22,1,presiden menteri apaapa nangisin smi aktor menko dasco teddy pantyhose,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965813060469494036,1.76e+18,Presiden,1851,1568,dasco,PER
1850,1.97e+18,10/9/2025 16:22,1,presiden menteri apaapa nangisin smi aktor menko dasco teddy pantyhose,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965813060469494036,1.76e+18,Presiden,1851,1568,teddy pantyhose,PER
1851,1.97e+18,10/9/2025 16:21,0,sejarah sektor perumahan era presiden ara maruararsirait pramonoanung,1.97e+18,,rmbantencom,in,0,0,0,https://x.com/undefined/status/1965812961022480395,2911375412.0,Presiden,1852,1569,ara maruararsirait pramonoanung,PER
1852,1.97e+18,10/9/2025 16:19,1,penguasa negara terinfeksi mengambil keputusan demokrasi semestinya presiden pemimpin wajib berdaulat suara rakyat kuasa pemerintah semoga tuhan memberkati paralytic tentara arif bijaksana,1.97e+18,,kompascom,in,0,0,0,https://x.com/undefined/status/1965812319541399575,1.53e+18,Presiden,1853,1570,,
1853,1.97e+18,10/9/2025 16:19,0,habis man tomorrow lex lahirin anaknya presiden great villain anaknya lex gabung sisi superman bantu kandungnya melawan bapaknya jahat,1.97e+18,https://pbs.twimg.com/tweet_video_thumb/G0f32FhbgAAlOEK.jpg,,in,0,0,0,https://x.com/undefined/status/1965812284355412434,1.18e+18,Presiden,1854,1571,lex lahirin,PER
1853,1.97e+18,10/9/2025 16:19,0,habis man tomorrow lex lahirin anaknya presiden great villain anaknya lex gabung sisi superman bantu kandungnya melawan bapaknya jahat,1.97e+18,https://pbs.twimg.com/tweet_video_thumb/G0f32FhbgAAlOEK.jpg,,in,0,0,0,https://x.com/undefined/status/1965812284355412434,1.18e+18,Presiden,1854,1571,lex,PER
1853,1.97e+18,10/9/2025 16:19,0,habis man tomorrow lex lahirin anaknya presiden great villain anaknya lex gabung sisi superman bantu kandungnya melawan bapaknya jahat,1.97e+18,https://pbs.twimg.com/tweet_video_thumb/G0f32FhbgAAlOEK.jpg,,in,0,0,0,https://x.com/undefined/status/1965812284355412434,1.18e+18,Presiden,1854,1571,superman,PER
1854,1.97e+18,10/9/2025 16:17,0,maaf rakyat berhak bersuara pemerhati tiada keperluan ketua pemuda umno datuk akmal saleh mendesak presiden mca datuk seri small kakak siong memohon maaf berhubung isu kemasukan pelajar cemerlang univeristi awam berita757 rakyatkeutamaankami,1.97e+18,https://pbs.twimg.com/amplify_video_thumb/1965811716367007744/img/CkCgaarpO9QN25T-.jpg,,in,0,0,0,https://x.com/undefined/status/1965811977181343929,1.39e+18,Presiden,1855,1572,datuk akmal saleh,PER
1854,1.97e+18,10/9/2025 16:17,0,maaf rakyat berhak bersuara pemerhati tiada keperluan ketua pemuda umno datuk akmal saleh mendesak presiden mca datuk seri small kakak siong memohon maaf berhubung isu kemasukan pelajar cemerlang univeristi awam berita757 rakyatkeutamaankami,1.97e+18,https://pbs.twimg.com/amplify_video_thumb/1965811716367007744/img/CkCgaarpO9QN25T-.jpg,,in,0,0,0,https://x.com/undefined/status/1965811977181343929,1.39e+18,Presiden,1855,1572,datuk seri small kakak siong,PER
1855,1.97e+18,10/9/2025 16:17,332,perancis membara demo ugal ugalan parlemen peranci menggulingkan pm mosi percaya tinggal selangkah presiden macron tumbang tjd renaissance versi zaman pergerakan massa nular array technology inc. array technology inc.,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965811753658556416/pu/img/uImJTd-UH7ihxXZO.jpg,,in,8,15,151,https://x.com/undefined/status/1965811772742611170,1.12e+18,Presiden,1856,1573,macron,PER
1855,1.97e+18,10/9/2025 16:17,332,perancis membara demo ugal ugalan parlemen peranci menggulingkan pm mosi percaya tinggal selangkah presiden macron tumbang tjd renaissance versi zaman pergerakan massa nular array technology inc. array technology inc.,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965811753658556416/pu/img/uImJTd-UH7ihxXZO.jpg,,in,8,15,151,https://x.com/undefined/status/1965811772742611170,1.12e+18,Presiden,1856,1573,tjd renaissance,PER
1855,1.97e+18,10/9/2025 16:17,332,perancis membara demo ugal ugalan parlemen peranci menggulingkan pm mosi percaya tinggal selangkah presiden macron tumbang tjd renaissance versi zaman pergerakan massa nular array technology inc. array technology inc.,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965811753658556416/pu/img/uImJTd-UH7ihxXZO.jpg,,in,8,15,151,https://x.com/undefined/status/1965811772742611170,1.12e+18,Presiden,1856,1573,nular array technology inc,ORG
1855,1.97e+18,10/9/2025 16:17,332,perancis membara demo ugal ugalan parlemen peranci menggulingkan pm mosi percaya tinggal selangkah presiden macron tumbang tjd renaissance versi zaman pergerakan massa nular array technology inc. array technology inc.,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965811753658556416/pu/img/uImJTd-UH7ihxXZO.jpg,,in,8,15,151,https://x.com/undefined/status/1965811772742611170,1.12e+18,Presiden,1856,1573,array technology inc,ORG
1856,1.97e+18,10/9/2025 16:16,0,menonton episode darurat militer urusannya presiden tni ajak,1.97e+18,,ARSIPAJA,in,0,0,0,https://x.com/undefined/status/1965811743982272970,1449053263.0,Presiden,1857,1574,,
1857,1.97e+18,10/9/2025 16:16,0,presiden lapangan kerjabuktinya,1.97e+18,https://pbs.twimg.com/media/G0f3Ke0aAAAubWg.jpg,,in,0,0,0,https://x.com/undefined/status/1965811525349986408,1.47e+18,Presiden,1858,1575,,
1858,1.97e+18,10/9/2025 16:15,1,sumpah menakutkan polos minat jabatan kekuasaan saudara mantan presiden astagfirullah semoga bertobat ajal menjemput,1.97e+18,,,in,0,0,1,https://x.com/undefined/status/1965811482970804432,51685306.0,Presiden,1859,1576,astagfirullah,PER
1859,1.97e+18,10/9/2025 16:15,1,tangkap anies paksa presiden awkwkwkw,1.97e+18,,sugondese6666,in,0,0,1,https://x.com/undefined/status/1965811253743624524,430689676.0,Presiden,1860,1577,anies,PER
1860,1.97e+18,10/9/2025 16:14,0,percaya tanggal kirim presiden biar,1.97e+18,,blue_berets7,in,0,0,0,https://x.com/undefined/status/1965811171656876405,1.87e+18,Presiden,1861,1578,,
1861,1.97e+18,10/9/2025 16:14,0,ganti presiden melecehkan negara rakyat,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965811083840745714,8.52e+17,Presiden,1862,1579,,
1863,1.97e+18,10/9/2025 16:13,0,presiden menteri pejabat suka memvalidasi diomongin sesuai fakta lapangan,1.97e+18,,tempodotco,in,0,0,0,https://x.com/undefined/status/1965810838654386513,1.62e+18,Presiden,1864,1580,,
1864,1.97e+18,10/9/2025 16:12,0,supremasi sipil konsep kekuasaan tertinggi warga sipil terpilih demokrasi amplifier militer alat pertahanan tunduk kebijakankontrol sipil presiden terpilih amplifier sipil otoritas memutuskan strategiskebijakan kamnas amplifier militer campuri urusan politik,1.97e+18,,PrajogoJ7,in,0,0,0,https://x.com/undefined/status/1965810600875098263,1.56e+18,Presiden,1865,1581,,
1865,1.97e+18,10/9/2025 16:12,0,aneh presiden turun ngeri diobok diobok negara,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965810542423298513,1.8e+18,Presiden,1866,1582,,
1866,1.97e+18,10/9/2025 16:12,1,presiden ngelantur prestasi olahraga raffi ahmad,1.97e+18,,tvOneNews,in,0,0,0,https://x.com/undefined/status/1965810525507588566,1345702945.0,Presiden,1867,1583,raffi ahmad,PER
1867,1.97e+18,10/9/2025 16:11,222,presiden prabowo tni ditarik pengamanan masyarakat bayangkan tentara situasi genting paralytic kriminal residivis penjahat sadis mengancam kabur lapas mencegahnya,1.97e+18,https://pbs.twimg.com/amplify_video_thumb/1965810379592003585/img/QPuXuYyWTrH4ztOe.jpg,,in,0,4,66,https://x.com/undefined/status/1965810494381736006,9.92e+17,Presiden,1868,1584,prabowo tni,PER
1868,1.97e+18,10/9/2025 16:09,0,presiden partai anak,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965809781106712995,1.48e+18,Presiden,1869,1585,,
1869,1.97e+18,10/9/2025 16:09,0,dukung kakak windah presiden,1.97e+18,,txtdrgame,in,0,0,0,https://x.com/undefined/status/1965809780465021196,1.71e+18,Presiden,1870,1586,,
1870,1.97e+18,10/9/2025 16:09,0,contoh pekerjaan pejabat perintah presiden ikuti photoshop suruh bongkar,1.97e+18,,P_O_Viewww,in,0,0,0,https://x.com/undefined/status/1965809762265915712,1.24e+18,Presiden,1871,1587,,
1871,1.97e+18,10/9/2025 16:08,5,presiden negara urang kalahkah joget mikir,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965809565473427456/pu/img/51ZeaX2y_7kR8aqp.jpg,alisyarief,in,1,1,1,https://x.com/undefined/status/1965809665717272820,1.91e+18,Presiden,1872,1588,,
1872,1.97e+18,10/9/2025 16:08,5,anis calon presiden seumur hidupnya,1.97e+18,,kompascom,in,0,0,1,https://x.com/undefined/status/1965809614047560145,9.99e+17,Presiden,1873,1589,anis,PER
1874,1.97e+18,10/9/2025 16:07,0,lagilagi orang presiden prabowo percaya prestasi,1.97e+18,https://pbs.twimg.com/media/G0f1O5Sb0AAA8Pj.jpg,,in,0,1,0,https://x.com/undefined/status/1965809416936313283,54791121.0,Presiden,1875,1590,prabowo,PER
1875,1.97e+18,10/9/2025 16:07,0,frans dipakai stafsus presiden,1.97e+18,,GunRomli,in,0,0,0,https://x.com/undefined/status/1965809349357629580,1.1e+18,Presiden,1876,1591,frans,PER
1876,1.97e+18,10/9/2025 16:06,0,apresiasi langkah menteri keuangan cerdas lihat kebijakan pajak presiden prabowo subianto menyetujui pemindahan dana pemerintah role play triliun bank indonesia bank nasional bentuk rekening pemerintah,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965809059736813765,1.47e+18,Presiden,1877,1592,prabowo subianto,PER
1877,1.97e+18,10/9/2025 16:05,0,tawa mencari stock foto trmp canva nemunemu foto kaki orang menginjak makanan foto presiden amerika,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965808753477038292,7.62e+17,Presiden,1878,1593,,
1878,1.97e+18,10/9/2025 16:04,0,jasa budi ari mukidi urusan presiden termul begonya cakep,1.97e+18,,tvOneNews,in,0,0,0,https://x.com/undefined/status/1965808488384475353,583569766.0,Presiden,1879,1594,budi ari,PER
1879,1.97e+18,10/9/2025 16:03,2,nctzen kaum anjing presiden bias grown man adult option choose memilih,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965808400924897556,1.91e+18,Presiden,1880,1595,nctzen,PER
1880,1.97e+18,10/9/2025 16:02,0,presiden wapresnya melanggar undang undang,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965808140890591571,2260920926.0,Presiden,1881,1596,,
1881,1.97e+18,10/9/2025 16:02,0,sekian tokoh akademis makhluk pilih presiden negara konyol,1.97e+18,,KangManto123,in,0,0,0,https://x.com/undefined/status/1965808123786285426,7.38e+17,Presiden,1882,1597,,
1882,1.97e+18,10/9/2025 16:02,0,dpr maksud presidenbetul monyet,1.97e+18,,MayaA62580468,in,0,0,0,https://x.com/undefined/status/1965808057675616474,7.47e+17,Presiden,1883,1598,,
1883,1.97e+18,10/9/2025 16:01,1,beliau juru tulis menteri up close and personal suhartono situasi berbeda sri mulyani menjabat mentei keuangan era presiden ke7 republik indonesia joko widodo jokowi,1.97e+18,,PutraMelay6837,in,0,0,0,https://x.com/undefined/status/1965807954252440002,1.72e+18,Presiden,1884,1599,suhartono,PER
1883,1.97e+18,10/9/2025 16:01,1,beliau juru tulis menteri up close and personal suhartono situasi berbeda sri mulyani menjabat mentei keuangan era presiden ke7 republik indonesia joko widodo jokowi,1.97e+18,,PutraMelay6837,in,0,0,0,https://x.com/undefined/status/1965807954252440002,1.72e+18,Presiden,1884,1599,sri mulyani,PER
1883,1.97e+18,10/9/2025 16:01,1,beliau juru tulis menteri up close and personal suhartono situasi berbeda sri mulyani menjabat mentei keuangan era presiden ke7 republik indonesia joko widodo jokowi,1.97e+18,,PutraMelay6837,in,0,0,0,https://x.com/undefined/status/1965807954252440002,1.72e+18,Presiden,1884,1599,joko widodo,PER
1883,1.97e+18,10/9/2025 16:01,1,beliau juru tulis menteri up close and personal suhartono situasi berbeda sri mulyani menjabat mentei keuangan era presiden ke7 republik indonesia joko widodo jokowi,1.97e+18,,PutraMelay6837,in,0,0,0,https://x.com/undefined/status/1965807954252440002,1.72e+18,Presiden,1884,1599,jokowi,PER
1884,1.97e+18,10/9/2025 16:01,0,bilang presiden bodoh salah bi nasbi,1.97e+18,,Jayabay19479190,in,0,0,0,https://x.com/undefined/status/1965807932823761302,1.95e+18,Presiden,1885,1600,,
1885,1.97e+18,10/9/2025 16:01,0,presiden dukung presiden prabowo mengejar koruptor antartika koruptor antarakita monitor yth presiden,1.97e+18,https://pbs.twimg.com/amplify_video_thumb/1965806820305584128/img/WnZ9rJvnRV-0RZyr.jpg,,in,0,0,0,https://x.com/undefined/status/1965807892344480162,1.6e+18,Presiden,1886,1601,prabowo,PER
1886,1.97e+18,10/9/2025 16:01,0,bambang tri mulyono penulis a lot of jokowi undercover kontroversial menuduh presiden jokowi ijazah palsu dsb divonis penjara ujaran kebencian pelanggaran uu alright amplifier penistaan agama bebas bersyarat america's got talent  lapas sragen hilang,1.97e+18,,rixymidya,in,0,0,0,https://x.com/undefined/status/1965807882362089890,1.72e+18,Presiden,1887,1602,bambang tri mulyono,PER
1886,1.97e+18,10/9/2025 16:01,0,bambang tri mulyono penulis a lot of jokowi undercover kontroversial menuduh presiden jokowi ijazah palsu dsb divonis penjara ujaran kebencian pelanggaran uu alright amplifier penistaan agama bebas bersyarat america's got talent  lapas sragen hilang,1.97e+18,,rixymidya,in,0,0,0,https://x.com/undefined/status/1965807882362089890,1.72e+18,Presiden,1887,1602,jokowi,PER
1886,1.97e+18,10/9/2025 16:01,0,bambang tri mulyono penulis a lot of jokowi undercover kontroversial menuduh presiden jokowi ijazah palsu dsb divonis penjara ujaran kebencian pelanggaran uu alright amplifier penistaan agama bebas bersyarat america's got talent  lapas sragen hilang,1.97e+18,,rixymidya,in,0,0,0,https://x.com/undefined/status/1965807882362089890,1.72e+18,Presiden,1887,1602,jokowi,PER
1887,1.97e+18,10/9/2025 16:00,0,wartawan istana harian kompas suhartono mantan menteri keuangan sri mulyani juru tulis era kepemimpinan presiden prabowo subianto diungkap suhartono business bicara spesial hut ke14 kompastv selasa malam bersambung,1.97e+18,https://pbs.twimg.com/media/G0fzis_bkAAGlGO.jpg,,in,0,1,0,https://x.com/undefined/status/1965807542287892639,1.72e+18,Presiden,1888,1603,suhartono,PER
1887,1.97e+18,10/9/2025 16:00,0,wartawan istana harian kompas suhartono mantan menteri keuangan sri mulyani juru tulis era kepemimpinan presiden prabowo subianto diungkap suhartono business bicara spesial hut ke14 kompastv selasa malam bersambung,1.97e+18,https://pbs.twimg.com/media/G0fzis_bkAAGlGO.jpg,,in,0,1,0,https://x.com/undefined/status/1965807542287892639,1.72e+18,Presiden,1888,1603,sri mulyani,PER
1887,1.97e+18,10/9/2025 16:00,0,wartawan istana harian kompas suhartono mantan menteri keuangan sri mulyani juru tulis era kepemimpinan presiden prabowo subianto diungkap suhartono business bicara spesial hut ke14 kompastv selasa malam bersambung,1.97e+18,https://pbs.twimg.com/media/G0fzis_bkAAGlGO.jpg,,in,0,1,0,https://x.com/undefined/status/1965807542287892639,1.72e+18,Presiden,1888,1603,prabowo subianto,PER
1887,1.97e+18,10/9/2025 16:00,0,wartawan istana harian kompas suhartono mantan menteri keuangan sri mulyani juru tulis era kepemimpinan presiden prabowo subianto diungkap suhartono business bicara spesial hut ke14 kompastv selasa malam bersambung,1.97e+18,https://pbs.twimg.com/media/G0fzis_bkAAGlGO.jpg,,in,0,1,0,https://x.com/undefined/status/1965807542287892639,1.72e+18,Presiden,1888,1603,suhartono,PER
1888,1.97e+18,10/9/2025 15:59,0,presiden pm mundur nepal chaos pimpin negeri himalaya,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965807239702380889,1.37e+18,Presiden,1889,1604,,
1889,1.97e+18,10/9/2025 15:58,2,presiden kebijakan mencegah uang indonesia parkir negeri contohnya singapura,1.97e+18,,,in,0,0,1,https://x.com/undefined/status/1965807179581300946,543929924.0,Presiden,1890,1605,,
1890,1.97e+18,10/9/2025 15:58,0,senang sri mulyani diganti tunggutunggu bayangkan presiden menkeu ttapi,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965807107791528424,551651693.0,Presiden,1891,1606,sri mulyani,PER
1891,1.97e+18,10/9/2025 15:58,1,singkat sihtapi unt presiden revisi rapbn revisi uu no offence rpjp nasional menko menteri diganti patuh,1.97e+18,,,in,0,1,0,https://x.com/undefined/status/1965807091379302720,4597496354.0,Presiden,1892,1607,sihtapi,PER
1892,1.97e+18,10/9/2025 15:57,0,erdogan presiden turkiye invasi irak mendukung masuknya pasukan irak trkiye menerima mengancam hugs and kisses israel hidup,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965806874143674368/pu/img/3hBG74KQVDVSgn9c.jpg,,in,0,0,0,https://x.com/undefined/status/1965806936475214234,1.87e+18,Presiden,1893,1608,erdogan,PER
1892,1.97e+18,10/9/2025 15:57,0,erdogan presiden turkiye invasi irak mendukung masuknya pasukan irak trkiye menerima mengancam hugs and kisses israel hidup,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965806874143674368/pu/img/3hBG74KQVDVSgn9c.jpg,,in,0,0,0,https://x.com/undefined/status/1965806936475214234,1.87e+18,Presiden,1893,1608,trkiye,PER
1893,1.97e+18,10/9/2025 15:57,1,presiden sarjana militer,1.97e+18,,MayaA62580468,in,0,0,0,https://x.com/undefined/status/1965806843617554652,713391896.0,Presiden,1894,1609,,
1894,1.97e+18,10/9/2025 15:56,1,presiden brics mngganggu dominasi united states of america israhell tangan tangan cawe cawe demo,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965806514440110514,1209644431.0,Presiden,1895,1610,brics,ORG
1894,1.97e+18,10/9/2025 15:56,1,presiden brics mngganggu dominasi united states of america israhell tangan tangan cawe cawe demo,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965806514440110514,1209644431.0,Presiden,1895,1610,israhell,PER
1894,1.97e+18,10/9/2025 15:56,1,presiden brics mngganggu dominasi united states of america israhell tangan tangan cawe cawe demo,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965806514440110514,1209644431.0,Presiden,1895,1610,cawe cawe,PER
1895,1.97e+18,10/9/2025 15:55,1,langsung jadikan presiden kocakk,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965806458806882484,1.6e+18,Presiden,1896,1611,,
1896,1.97e+18,10/9/2025 15:55,0,keponakan presiden prabowo subianto rahayu saraswati mundur jabatannya anggota dpr ri rahayu permohonan maaf potongan pernyataannya podcast ramai dihujat publik rahayusaraswati presidenprabowo prabowo dprri,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965806374841143386,7.76e+17,Presiden,1897,1612,prabowo subianto,PER
1896,1.97e+18,10/9/2025 15:55,0,keponakan presiden prabowo subianto rahayu saraswati mundur jabatannya anggota dpr ri rahayu permohonan maaf potongan pernyataannya podcast ramai dihujat publik rahayusaraswati presidenprabowo prabowo dprri,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965806374841143386,7.76e+17,Presiden,1897,1612,rahayu saraswati,PER
1896,1.97e+18,10/9/2025 15:55,0,keponakan presiden prabowo subianto rahayu saraswati mundur jabatannya anggota dpr ri rahayu permohonan maaf potongan pernyataannya podcast ramai dihujat publik rahayusaraswati presidenprabowo prabowo dprri,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965806374841143386,7.76e+17,Presiden,1897,1612,rahayu,PER
1896,1.97e+18,10/9/2025 15:55,0,keponakan presiden prabowo subianto rahayu saraswati mundur jabatannya anggota dpr ri rahayu permohonan maaf potongan pernyataannya podcast ramai dihujat publik rahayusaraswati presidenprabowo prabowo dprri,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965806374841143386,7.76e+17,Presiden,1897,1612,rahayusaraswati,PER
1897,1.97e+18,10/9/2025 15:55,0,aneh kebakaran jenggot menggugat berniat darurat militer photoshop memanggil jenderal klarifikasi andai perintah instruksi presiden biarkan bola panas,1.97e+18,https://pbs.twimg.com/amplify_video_thumb/1965806087732641792/img/Yjj8GSwlkBxd2A6R.jpg,,in,0,0,0,https://x.com/undefined/status/1965806364116341140,2393930923.0,Presiden,1898,1613,,
1898,1.97e+18,10/9/2025 15:55,1,pisan guru sarjana honor ribu ribu pelosok guru pintar pintar uu pemilu wajib revisi minimal syarat presiden wapres sarjana titik,1.97e+18,https://pbs.twimg.com/media/G0fyPc6bgAAEkb_.jpg,TirtoID,in,0,0,0,https://x.com/undefined/status/1965806361243202003,212200948.0,Presiden,1899,1614,,
1899,1.97e+18,10/9/2025 15:55,88,presiden berat bebannya kagak sanggup lihat besok dd kesal orang nyala tawa (laugh) main ca dd,1.97e+18,,MayaA62580468,in,0,0,7,https://x.com/undefined/status/1965806296596459636,1.61e+18,Presiden,1900,1615,dd,PER
1900,1.97e+18,10/9/2025 15:55,0,berhenti babying politicians responsible sekelas menteri presiden ngikut,1.97e+18,,kittfns,in,0,1,0,https://x.com/undefined/status/1965806284198055955,7.86e+17,Presiden,1901,1616,,
1901,1.97e+18,10/9/2025 15:55,0,presiden tukang kawin presiden pelanggar ham stop it hidup indonesia enak cari kerja gampang phk zaman,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965806257589379263,1.09e+18,Presiden,1902,1617,,
1902,1.97e+18,10/9/2025 15:53,1,kualitas menteri mencerminkan kualitas presiden menteri,1.97e+18,,blackandred117,in,0,0,0,https://x.com/undefined/status/1965805794987061401,8.62e+17,Presiden,1903,1618,,
1903,1.97e+18,10/9/2025 15:52,0,kayaknya bikin presiden memilih menkeu peristiwa purbaya ramal demo besarbesaran prabowo srimul,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965805658642747550,1.73e+18,Presiden,1904,1619,prabowo srimul,PER
1904,1.97e+18,10/9/2025 15:52,2,mulyono cocoknya presiden dunia kakak mutualan kakak,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965805475649479099,36321448.0,Presiden,1905,1620,mulyono,PER
1905,1.97e+18,10/9/2025 15:49,1,kejadiannya almarhum dibunuh presiden china,1.97e+18,,RamaAdamfaathir,in,0,1,0,https://x.com/undefined/status/1965804881991840208,1.35e+18,Presiden,1906,1621,,
1906,1.97e+18,10/9/2025 15:49,0,manusia parti sekular nama manusia hasad dengki tamak nafsu presiden pm ahli pm undang huru hara cantonese exclamation sepertimana berlaku umno,1.97e+18,,KompasTV,in,0,0,0,https://x.com/undefined/status/1965804801738113397,1.18e+18,Presiden,1907,1622,,
1907,1.97e+18,10/9/2025 15:49,0,presiden tandingan solo,1.97e+18,,budinwmaju,in,0,0,0,https://x.com/undefined/status/1965804716086198774,143262215.0,Presiden,1908,1623,,
